,id,nombre,url_link,url_site,DA,DF,DR,PA,UR,trust_flow,is_mine,is_offer,max_links,peffer_pvp,ppvp,visits_month,sponsored_mark,language,blog_topics,country,link_type,medioTematico,medioTipo,model
1685,1313,Zampatelmundo,https://www.zampatelmundo.com,https://panel.teblogueo.com/medios,29.0,19.0,,32.0,,10.0,False,False,3.0,53.56,58.71,688.0,False,,,,,,,blogs.blog
1686,1353,Idea Tu Mismo,https://www.ideatumismo.com,https://panel.teblogueo.com/medios,27.0,18.0,,32.0,,7.0,False,False,1.0,104.03,105.06,500.0,False,,,,,,,blogs.blog
1687,1425,Viajando Existo,https://viajandoexisto.com,https://panel.teblogueo.com/medios,28.0,23.0,,32.0,,8.0,False,False,2.0,35.02,38.11,,False,,,,,,,blogs.blog
1688,1471,Alternativas News,https://alternativasnews.com/,https://panel.teblogueo.com/medios,23.0,24.0,,32.0,,5.0,False,False,4.0,38.11,44.29,,False,,,,,,,blogs.blog
1689,1600,La casa limpia y ordenada,https://pepatabero.com,https://panel.teblogueo.com/medios,31.0,23.0,,32.0,,6.0,False,False,2.0,279.13,280.16,1000.0,False,,,,,,,blogs.blog
1690,1602,subbeticahoy,https://www.subbeticahoy.com/,https://panel.teblogueo.com/medios,21.0,33.0,,32.0,,13.0,False,False,2.0,48.41,53.56,500.0,False,,,,,,,blogs.blog
1691,1652,Madriddigital24horas,https://madriddigital24horas.com,https://panel.teblogueo.com/medios,17.0,16.0,,32.0,,15.0,False,False,3.0,48.41,58.71,500.0,False,,,,,,,blogs.blog
1692,1661,plástico elástico,https://plasticoelastico.es/,https://panel.teblogueo.com/medios,27.0,22.0,,32.0,,11.0,False,False,2.0,43.77,48.93,,False,,,,,,,blogs.blog
1693,1706,Ciudad con Alma,https://www.ciudadconalma.com/,https://panel.teblogueo.com/medios,23.0,23.0,,32.0,,15.0,False,False,1.0,186.43,177.16,500.0,False,,,,,,,blogs.blog
1694,1779,Comercionista,https://www.comercionista.com/,https://panel.teblogueo.com/medios,36.0,23.0,,32.0,,7.0,False,False,2.0,110.21,146.26,4300.0,False,,,,,,,blogs.blog
1695,1781,Tatus para hombres,https://tatusparahombres.com,https://panel.teblogueo.com/medios,22.0,11.0,,32.0,,4.0,False,False,1.0,63.86,74.16,,False,,,,,,,blogs.blog
1696,1841,Un Geek en Colombia,https://www.ungeekencolombia.com/,https://panel.teblogueo.com/medios,28.0,13.0,,32.0,,7.0,False,False,2.0,125.66,130.81,4700.0,False,,,,,,,blogs.blog
1697,1850,Llano al mundo,https://llanoalmundo.com/,https://panel.teblogueo.com/medios,23.0,21.0,,32.0,,10.0,False,False,2.0,130.81,135.96,814.0,False,,,,,,,blogs.blog
1698,1868,Codexverde,https://codexverde.cl/,https://panel.teblogueo.com/medios,35.0,31.0,,32.0,,16.0,False,False,2.0,177.16,182.31,17600.0,False,,,,,,,blogs.blog
1699,1874,Genovapress,https://www.genovapress.com/,https://panel.teblogueo.com/medios,33.0,13.0,,32.0,,23.0,False,False,2.0,74.16,84.46,500.0,False,,,,,,,blogs.blog
1700,1911,Planes Maratón,https://planesmaraton.com,https://panel.teblogueo.com/medios,15.0,11.0,,32.0,,0.0,False,False,1.0,43.26,53.56,10600.0,False,,,,,,,blogs.blog
1701,1922,Hola Mujer,https://www.holamujer.cl/,https://panel.teblogueo.com/medios,33.0,9.0,,32.0,,2.0,False,False,2.0,161.71,177.16,573.0,False,,,,,,,blogs.blog
1702,1986,Vive Campoo,https://www.vivecampoo.es/,https://panel.teblogueo.com/medios,38.0,33.0,,32.0,,11.0,False,False,3.0,84.46,84.46,90800.0,False,,,,,,,blogs.blog
1703,1991,Berjadigital,https://berjadigital.es,https://panel.teblogueo.com/medios,19.0,23.0,,32.0,,11.0,False,False,2.0,43.26,48.41,17600.0,False,,,,,,,blogs.blog
1704,2005,Tutoriales Ubuntu,https://www.tutorialesubuntu.com/,https://panel.teblogueo.com/medios,21.0,23.0,,32.0,,5.0,False,False,1.0,58.71,69.01,882.0,False,,,,,,,blogs.blog
1705,2006,Guía Vegana,https://guiavegana.net/,https://panel.teblogueo.com/medios,29.0,16.0,,32.0,,5.0,False,False,1.0,58.71,69.01,10400.0,False,,,,,,,blogs.blog
1706,2019,Kioner,https://www.kioner.com,https://panel.teblogueo.com/medios,21.0,21.0,,32.0,,30.0,False,False,4.0,43.26,48.41,,False,,,,,,,blogs.blog
1707,2111,A la Luz Publica,https://www.alaluzpublica.com/,https://panel.teblogueo.com/medios,29.0,18.0,,32.0,,4.0,False,False,2.0,125.66,141.11,7800.0,False,,,,,,,blogs.blog
1708,2112,La Metro Noticias - NoFollow,https://www.lametronoticias.com/,https://panel.teblogueo.com/medios,27.0,18.0,,32.0,,12.0,False,False,2.0,125.66,141.11,588.0,False,,,,,,,blogs.blog
1709,2161,Foro Compras Online,https://forocomprasonline.com,https://panel.teblogueo.com/medios,53.0,15.0,,32.0,,1.0,False,False,3.0,48.41,63.86,,False,,,,,,,blogs.blog
1710,2203,Temas Ambientales,https://www.temasambientales.com,https://panel.teblogueo.com/medios,26.0,26.0,,32.0,,13.0,False,False,2.0,40.17,43.26,29700.0,False,,,,,,,blogs.blog
1711,2251,BC Client Training,https://bcclienttraining.com/,https://panel.teblogueo.com/medios,28.0,22.0,,32.0,,5.0,False,False,4.0,41.2,43.26,,False,,,,,,,blogs.blog
1712,2258,Data center market,https://www.datacentermarket.es/,https://panel.teblogueo.com/medios,36.0,20.0,,32.0,,12.0,False,False,2.0,589.16,589.16,1800.0,False,,,,,,,blogs.blog
1713,2339,Da Valor Salud,https://davalorsalud.com/,https://panel.teblogueo.com/medios,32.0,24.0,,32.0,,4.0,False,False,4.0,43.26,45.32,,False,,,,,,,blogs.blog
1714,2350,Los Casinos Online,https://los-casinos-online.es/,https://panel.teblogueo.com/medios,21.0,21.0,,32.0,,4.0,False,False,1.0,94.76,105.06,,False,,,,,,,blogs.blog
1715,2388,Arnold Gutiérrez,https://www.arnoldgutierrez.com/,https://panel.teblogueo.com/medios,17.0,15.0,,32.0,,12.0,False,False,2.0,63.86,74.16,7300.0,True,,,,,,,blogs.blog
1716,2399,Como combatir,https://comocombatir.com/,https://panel.teblogueo.com/medios,33.0,27.0,,32.0,,9.0,False,False,2.0,146.26,146.26,,False,,,,,,,blogs.blog
1717,2401,El mundo en rosa,https://www.elmundoenrosa.com/,https://panel.teblogueo.com/medios,30.0,24.0,,32.0,,7.0,False,False,1.0,125.66,125.66,,False,,,,,,,blogs.blog
1718,2404,Mundo gato,https://www.mundogato.net/,https://panel.teblogueo.com/medios,29.0,16.0,,32.0,,7.0,False,False,1.0,125.66,125.66,943.0,False,,,,,,,blogs.blog
1719,2485,Aegi,https://aegi.es,https://panel.teblogueo.com/medios,34.0,26.0,,32.0,,10.0,False,False,4.0,43.26,48.41,,False,,,,,,,blogs.blog
1720,2486,Artesanies,https://artesanies.es,https://panel.teblogueo.com/medios,26.0,18.0,,32.0,,9.0,False,False,4.0,43.26,48.41,,False,,,,,,,blogs.blog
1721,2505,Temuco television,https://temucotelevision.cl/,https://panel.teblogueo.com/medios,32.0,20.0,,32.0,,8.0,False,False,2.0,245.14,255.44,1400.0,False,,,,,,,blogs.blog
1722,2538,Metro Tienda,https://metro.tienda/,https://panel.teblogueo.com/medios,22.0,23.0,,32.0,,2.0,False,False,2.0,40.17,43.26,,False,,,,,,,blogs.blog
1723,2542,Tu Economía Fácil,https://tueconomiafacil.com/,https://panel.teblogueo.com/medios,25.0,24.0,,32.0,,10.0,False,False,2.0,69.01,79.31,1220.0,False,,,,,,,blogs.blog
1724,2591,Viajes y estilo,https://viajesyestilo.com/,https://panel.teblogueo.com/medios,27.0,21.0,,32.0,,5.0,False,False,1.0,99.91,105.06,3950.0,False,,,,,,,blogs.blog
1725,2671,Bebé Friki,https://www.bebefriki.es/,https://panel.teblogueo.com/medios,23.0,27.0,,32.0,,16.0,False,False,2.0,115.36,120.51,1300.0,True,,,,,,,blogs.blog
1726,2695,Kenosvayabonito,https://www.kenosvayabonito.com/,https://panel.teblogueo.com/medios,26.0,24.0,,32.0,,9.0,False,False,1.0,38.11,43.26,,False,,,,,,,blogs.blog
1727,2732,Los Números,https://numeros.xyz/,https://panel.teblogueo.com/medios,12.0,19.0,,32.0,,2.0,False,False,2.0,74.16,84.46,922.0,False,,,,,,,blogs.blog
1728,2740,Noticias de Perros,https://noticiasdeperros.com/,https://panel.teblogueo.com/medios,21.0,11.0,,32.0,,4.0,False,False,1.0,280.16,331.66,8300.0,False,,,,,,,blogs.blog
1729,2782,Ludicos,https://www.ludicos.es,https://panel.teblogueo.com/medios,27.0,10.0,,32.0,,5.0,False,False,1.0,125.66,125.66,,False,,,,,,,blogs.blog
1730,2805,Coches Miticos,https://www.cochesmiticos.com,https://panel.teblogueo.com/medios,30.0,12.0,,32.0,,6.0,False,False,1.0,125.66,125.66,533.0,False,,,,,,,blogs.blog
1731,2851,Yo soy Mujer,https://www.yosoymujer.es,https://panel.teblogueo.com/medios,35.0,28.0,,32.0,,16.0,False,False,3.0,125.66,146.26,552.0,False,,,,,,,blogs.blog
1732,2856,Baena Digital,http://www.baenadigital.com/,https://panel.teblogueo.com/medios,27.0,20.0,,32.0,,15.0,False,False,1.0,84.46,84.46,500.0,False,,,,,,,blogs.blog
1733,2864,Vidas Insuperables,https://vidasinsuperables.com/,https://panel.teblogueo.com/medios,32.0,23.0,,32.0,,5.0,False,False,4.0,63.86,94.76,500.0,False,,,,,,,blogs.blog
1734,2887,El Attelier Magazine,https://www.elattelier.com,https://panel.teblogueo.com/medios,41.0,11.0,,32.0,,6.0,False,False,3.0,115.36,177.16,5000.0,False,,,,,,,blogs.blog
1735,2899,Gomera Actualidad,http://www.gomeraactualidad.com/,https://panel.teblogueo.com/medios,38.0,36.0,,32.0,,14.0,False,False,2.0,94.76,115.36,,False,,,,,,,blogs.blog
1736,2923,Incesto - NoFollow,https://incesto.me/,https://panel.teblogueo.com/medios,16.0,19.0,,32.0,,1.0,False,False,1.0,84.46,84.46,368300.0,False,,,,,,,blogs.blog
1737,2926,los videos porno,https://losvideosporno.com/,https://panel.teblogueo.com/medios,13.0,24.0,,32.0,,0.0,False,False,2.0,58.71,58.71,1300.0,False,,,,,,,blogs.blog
1738,2945,Chalets de lujo,https://www.chaletsdelujo.com,https://panel.teblogueo.com/medios,21.0,23.0,,32.0,,12.0,False,False,2.0,74.16,79.31,,False,,,,,,,blogs.blog
1739,2997,La Voz de la Subbética,https://lavozdelasubbetica.es/,https://panel.teblogueo.com/medios,30.0,30.0,,32.0,,12.0,False,False,2.0,94.76,115.36,13900.0,False,,,,,,,blogs.blog
1740,3065,Ideas para Despedidas - NoFollow,https://www.ideasparadespedidas.es,https://panel.teblogueo.com/medios,18.0,15.0,,32.0,,5.0,False,False,2.0,53.56,63.86,,False,,,,,,,blogs.blog
1741,3073,DIQSI - Pedidas de mano,https://www.pedidasdemano.es/,https://panel.teblogueo.com/medios,19.0,13.0,,32.0,,8.0,False,False,1.0,74.16,89.61,1200.0,False,,,,,,,blogs.blog
1742,3180,DxT Campeón,https://www.dxtcampeon.com/,https://panel.teblogueo.com/medios,37.0,34.0,,32.0,,33.0,False,False,4.0,115.36,115.36,107000.0,True,,,,,,,blogs.blog
1743,3303,Los Amuletos,https://losamuletos.com,https://panel.teblogueo.com/medios,16.0,17.0,,32.0,,2.0,False,False,1.0,32.96,38.11,900.0,False,,,,,,,blogs.blog
1744,3348,Periódico El Buscador,https://www.periodicoelbuscador.com/,https://panel.teblogueo.com/medios,22.0,24.0,,32.0,,13.0,False,False,2.0,146.26,177.16,,False,,,,,,,blogs.blog
1745,3377,Cortasetos Eléctrico,https://cortasetoselectrico.net/,https://panel.teblogueo.com/medios,14.0,14.0,,32.0,,2.0,False,False,1.0,74.16,74.16,500.0,False,,,,,,,blogs.blog
1746,4438,Tixyoo,https://tixyoo.com/,https://panel.teblogueo.com/medios,15.0,25.0,,32.0,,5.0,False,False,1.0,30.9,32.96,,False,,,,,,,blogs.blog
1747,4488,eMarketerSocial Blog,https://www.emarketersocial.info/,https://panel.teblogueo.com/medios,20.0,22.0,,32.0,,2.0,False,False,2.0,84.46,125.66,500.0,False,,,,,,,blogs.blog
1748,4506,Periódico El Emprendedor,https://periodicoelemprendedor.com/,https://panel.teblogueo.com/medios,38.0,25.0,,32.0,,7.0,False,False,2.0,79.31,84.46,500.0,False,,,,,,,blogs.blog
1749,4539,Turismo y Tecnología,https://www.turismoytecnologia.com/,https://panel.teblogueo.com/medios,36.0,23.0,,32.0,,13.0,False,False,1.0,85.39,85.39,1270.0,False,,,,,,,blogs.blog
1750,4741,No Corras Vuela,https://nocorrasvuela.com,https://panel.teblogueo.com/medios,25.0,25.0,,32.0,,9.0,False,False,1.0,38.11,43.26,9500.0,False,,,,,,,blogs.blog
1751,4748,Nariz de nieve - Residencia Canina,https://www.narizdenieve.com/,https://panel.teblogueo.com/medios,20.0,26.0,,32.0,,32.0,False,False,2.0,105.06,125.66,500.0,False,,,,,,,blogs.blog
1752,4815,Desesperada,https://desesperada.org/,https://panel.teblogueo.com/medios,19.0,10.0,,32.0,,4.0,False,False,2.0,74.16,79.31,,False,,,,,,,blogs.blog
1753,4829,Il Corriere dei 2 Mari,https://www.corrieredeiduemari.it/,https://panel.teblogueo.com/medios,20.0,13.0,,32.0,,2.0,False,False,1.0,37.08,52.53,,False,,,,,,,blogs.blog
1754,4879,Gadget Dominicana,https://gadgetdominicana.com,https://panel.teblogueo.com/medios,25.0,21.0,,32.0,,6.0,False,False,1.0,86.52,86.52,500.0,False,,,,,,,blogs.blog
1755,4910,Revista Autónomos en Ruta,https://www.autonomosenruta.com/,https://panel.teblogueo.com/medios,33.0,25.0,,32.0,,11.0,False,False,1.0,213.21,213.21,9900.0,False,,,,,,,blogs.blog
1756,4996,Muy Negocios y Economía,https://www.muynegociosyeconomia.es/,https://panel.teblogueo.com/medios,32.0,40.0,,32.0,,29.0,False,False,1.0,537.66,537.66,20800.0,False,,,,,,,blogs.blog
1757,5058,El Global,https://elglobal.es/,https://panel.teblogueo.com/medios,43.0,38.0,,32.0,,16.0,False,False,1.0,1670.66,1670.66,17400.0,False,,,,,,,blogs.blog
1758,5136,La Gaceta de Almería,https://www.lagacetadealmeria.com/,https://panel.teblogueo.com/medios,38.0,40.0,,32.0,,14.0,False,False,3.0,38.11,84.46,3710.0,False,,,,,,,blogs.blog
1759,5195,La mine aux infos,https://lamineauxinfos.fr/,https://panel.teblogueo.com/medios,30.0,35.0,,32.0,,33.0,False,False,1.0,135.96,135.96,2110.0,False,,,,,,,blogs.blog
1760,5199,Revista cultivarsalud,https://www.cultivarsalud.com/,https://panel.teblogueo.com/medios,32.0,22.0,,32.0,,9.0,False,False,2.0,124.63,125.66,6430.0,False,,,,,,,blogs.blog
1761,5208,4Home Menaje,https://4homemenaje.com/,https://panel.teblogueo.com/medios,23.0,22.0,,32.0,,15.0,False,False,1.0,84.46,84.46,1060.0,False,,,,,,,blogs.blog
1762,5238,Protecnic,https://protecnic.es,https://panel.teblogueo.com/medios,16.0,24.0,,32.0,,7.0,False,False,2.0,53.56,63.86,0.0,False,,,,,,,blogs.blog
1763,5332,TecnoHoreca,https://tecnohoreca.com,https://panel.teblogueo.com/medios,14.0,25.0,,32.0,,9.0,False,False,1.0,280.16,383.16,0.0,False,,,,,,,blogs.blog
1764,6326,Aplicaciones y Tecnología,https://aplicacionesytecnologia.com/,https://panel.teblogueo.com/medios,25.0,,,32.0,,,False,False,1.0,94.76,105.06,4950.0,False,,,,,,,blogs.blog
1765,7026,Albanatur,https://www.albanatur.com/blog.html,https://panel.teblogueo.com/medios,40.0,27.0,,32.0,,10.0,False,False,2.0,74.16,84.46,,False,,,,,,,blogs.blog
1766,7028,Bcnisnotcat,https://bcnisnotcat.es/,https://panel.teblogueo.com/medios,44.0,16.0,,32.0,,7.0,False,False,2.0,63.86,125.66,,False,,,,,,,blogs.blog
1767,7354,comolocalizarcelular.pro,https://comolocalizarcelular.pro/,https://panel.teblogueo.com/medios,37.0,27.0,,32.0,,15.0,False,False,2.0,39.14,44.29,,False,,,,,,,blogs.blog
1768,7356,vegetarismo.es,https://vegetarismo.es/,https://panel.teblogueo.com/medios,37.0,39.0,,32.0,,20.0,False,False,2.0,39.14,44.29,,False,,,,,,,blogs.blog
1769,7369,animede.club,https://animede.club/,https://panel.teblogueo.com/medios,32.0,27.0,,32.0,,16.0,False,False,2.0,33.99,39.14,,False,,,,,,,blogs.blog
1770,7370,camarticulada.es,https://camarticulada.es/,https://panel.teblogueo.com/medios,33.0,39.0,,32.0,,13.0,False,False,2.0,33.99,39.14,,False,,,,,,,blogs.blog
1771,7372,xatea.es,https://xatea.es/,https://panel.teblogueo.com/medios,33.0,35.0,,32.0,,20.0,False,False,2.0,33.99,39.14,,False,,,,,,,blogs.blog
1772,7373,infoflor.es,https://infoflor.es/,https://panel.teblogueo.com/medios,33.0,41.0,,32.0,,28.0,False,False,2.0,33.99,39.14,,False,,,,,,,blogs.blog
1773,7375,cafeetico.es,https://cafeetico.es/,https://panel.teblogueo.com/medios,32.0,27.0,,32.0,,19.0,False,False,2.0,32.96,38.11,,False,,,,,,,blogs.blog
1774,7386,mundomi.es,https://mundomi.es/,https://panel.teblogueo.com/medios,31.0,31.0,,32.0,,13.0,False,False,2.0,30.9,36.05,,False,,,,,,,blogs.blog
1775,7625,Pulso Político,https://www.pulsopolitico.com.mx/,https://panel.teblogueo.com/medios,40.0,26.0,,32.0,,12.0,False,False,4.0,38.11,43.26,,False,,,,,,,blogs.blog
1776,11496,GerenciayNegocios,https://gerenciaynegocios.com/,https://panel.teblogueo.com/medios,28.0,17.0,,32.0,,8.0,False,False,2.0,79.31,99.91,,False,,,,,,,blogs.blog
1777,11501,AwNewscenter,https://www.awnewscenter.com/,https://panel.teblogueo.com/medios,23.0,16.0,,32.0,,6.0,False,False,2.0,43.26,63.86,,False,,,,,,,blogs.blog
1778,50,arquiPARADOS,https://www.arquiparados.com/,https://panel.teblogueo.com/medios,36.0,27.0,,31.0,,14.0,False,False,2.0,94.76,125.66,33900.0,False,,,,,,,blogs.blog
1779,69,Portal de Actualidad,https://portaldeactualidad.com,https://panel.teblogueo.com/medios,34.0,33.0,,31.0,,33.0,False,False,3.0,53.56,63.86,2600.0,False,,,,,,,blogs.blog
1780,83,Chandal Con Tacones,https://chandalcontacones.com/,https://panel.teblogueo.com/medios,21.0,19.0,,31.0,,2.0,False,False,1.0,38.11,43.26,,False,,,,,,,blogs.blog
1781,91,Yo También Soy Indie YTSI,https://yotambiensoyindie.es/,https://panel.teblogueo.com/medios,28.0,24.0,,31.0,,6.0,False,False,4.0,94.76,135.96,591.0,False,,,,,,,blogs.blog
1782,95,Moda y estilo de vida,https://www.modayestilodevida.com/,https://panel.teblogueo.com/medios,30.0,19.0,,31.0,,13.0,False,False,2.0,58.71,63.86,,False,,,,,,,blogs.blog
1783,96,Rock progresivo,https://www.rock-progresivo.com/,https://panel.teblogueo.com/medios,40.0,19.0,,31.0,,11.0,False,False,2.0,58.71,63.86,131800.0,False,,,,,,,blogs.blog
1784,125,Charlene,https://www.charlene.es/,https://panel.teblogueo.com/medios,20.0,19.0,,31.0,,4.0,False,False,4.0,58.71,74.16,,False,,,,,,,blogs.blog
1785,128,Licencia para viajar,https://licenciaparaviajar.com/,https://panel.teblogueo.com/medios,11.0,20.0,,31.0,,4.0,False,False,2.0,38.11,43.26,,False,,,,,,,blogs.blog
1786,133,Cuidemos el Planeta,https://cuidemoselplaneta.org,https://panel.teblogueo.com/medios,21.0,24.0,,31.0,,12.0,False,False,1.0,38.11,43.26,,False,,,,,,,blogs.blog
1787,139,OcioNews,https://www.ocionews.com,https://panel.teblogueo.com/medios,37.0,22.0,,31.0,,11.0,False,False,2.0,74.16,99.91,,False,,,,,,,blogs.blog
1788,214,Gorda,https://gorda.org/,https://panel.teblogueo.com/medios,13.0,16.0,,31.0,,4.0,False,False,4.0,43.26,53.56,,False,,,,,,,blogs.blog
1789,230,Desfile uruguayo,https://desfileuruguayo.com/,https://panel.teblogueo.com/medios,14.0,19.0,,31.0,,0.0,False,False,4.0,43.26,53.56,,False,,,,,,,blogs.blog
1790,232,Castellon web,https://castellonweb.net/,https://panel.teblogueo.com/medios,15.0,17.0,,31.0,,4.0,False,False,4.0,43.26,53.56,,False,,,,,,,blogs.blog
1791,238,A Mediar News,https://www.amediar.info/,https://panel.teblogueo.com/medios,29.0,28.0,,31.0,,16.0,False,False,1.0,94.76,125.66,500.0,False,,,,,,,blogs.blog
1792,306,Valencia Gastronomica,https://valenciagastronomica.com/,https://panel.teblogueo.com/medios,28.0,17.0,,31.0,,8.0,False,False,3.0,53.56,63.86,2100.0,False,,,,,,,blogs.blog
1793,459,El Taller de Ire,https://www.eltallerdeire.com/,https://panel.teblogueo.com/medios,29.0,23.0,,31.0,,10.0,False,False,3.0,228.66,280.16,18400.0,False,,,,,,,blogs.blog
1794,513,Insodia,https://insodia.com/,https://panel.teblogueo.com/medios,23.0,29.0,,31.0,,8.0,False,False,4.0,84.46,115.36,,False,,,,,,,blogs.blog
1795,534,La Cabrilla,https://lacabrilla.com/,https://panel.teblogueo.com/medios,23.0,17.0,,31.0,,0.0,False,False,4.0,30.9,32.96,1500.0,False,,,,,,,blogs.blog
1796,545,Emprendedor en la Nube,https://www.emprendedorenlanube.com,https://panel.teblogueo.com/medios,17.0,20.0,,31.0,,21.0,False,False,2.0,32.96,35.02,1200.0,False,,,,,,,blogs.blog
1797,554,"VinoPolis, la Ciudad del Vino",https://vinopolis.org,https://panel.teblogueo.com/medios,7.0,9.0,,31.0,,0.0,False,False,1.0,38.11,41.2,1500.0,False,,,,,,,blogs.blog
1798,559,Mundotrading,https://mundotrading.net,https://panel.teblogueo.com/medios,30.0,28.0,,31.0,,23.0,False,False,2.0,156.56,177.16,,False,,,,,,,blogs.blog
1799,574,Noticias de Majadahonda,https://www.noticiasdemajadahonda.es/,https://panel.teblogueo.com/medios,32.0,22.0,,31.0,,25.0,False,False,1.0,74.16,125.66,,False,,,,,,,blogs.blog
1800,631,La Guía del Tarot,https://www.laguiadeltarot.com/,https://panel.teblogueo.com/medios,17.0,30.0,,31.0,,8.0,False,False,2.0,74.16,76.22,144900.0,False,,,,,,,blogs.blog
1801,726,No Tengo Lonely Planet,https://notengolonelyplanet.com,https://panel.teblogueo.com/medios,17.0,12.0,,31.0,,2.0,False,False,1.0,38.11,43.26,,False,,,,,,,blogs.blog
1802,733,Fibraopticahoy,https://www.fibraopticahoy.com,https://panel.teblogueo.com/medios,33.0,21.0,,31.0,,22.0,False,False,2.0,94.76,94.76,6700.0,False,,,,,,,blogs.blog
1803,759,La Mami Novata,https://lamaminovata.es/,https://panel.teblogueo.com/medios,21.0,19.0,,31.0,,7.0,False,False,4.0,105.06,125.66,500.0,False,,,,,,,blogs.blog
1804,775,"Mamá, no leas",https://www.mamanoleas.com/,https://panel.teblogueo.com/medios,30.0,25.0,,31.0,,14.0,False,False,2.0,79.31,89.61,1200.0,False,,,,,,,blogs.blog
1805,846,Planes y Planos,https://planesyplanos.com,https://panel.teblogueo.com/medios,24.0,23.0,,31.0,,1.0,False,False,2.0,58.71,63.86,1100.0,False,,,,,,,blogs.blog
1806,849,Embarazosalud,https://embarazosalud.info/,https://panel.teblogueo.com/medios,25.0,17.0,,31.0,,1.0,False,False,3.0,48.41,53.56,,False,,,,,,,blogs.blog
1807,1057,a-game33,https://www.a-game33.com,https://panel.teblogueo.com/medios,20.0,22.0,,31.0,,5.0,False,False,2.0,43.26,46.35,,False,,,,,,,blogs.blog
1808,1092,Amadion,https://www.amadion.com,https://panel.teblogueo.com/medios,10.0,30.0,,31.0,,21.0,False,False,2.0,43.26,50.47,,False,,,,,,,blogs.blog
1809,1097,Bizkaia Gaur,https://www.bizkaiagaur.com,https://panel.teblogueo.com/medios,26.0,38.0,,31.0,,18.0,False,False,1.0,69.01,115.36,48200.0,False,,,,,,,blogs.blog
